Project;File_Path;SATD_Comment;Commit_Removal;Change_Type
Camel;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsConfiguration.java;// TODO: upgrade to Spring 3 // if we are on a new enough spring version we can assume CACHE_CONSUMER;86142f45f6869caca6db39d1b316d39d27e8ecc0;Method Changed
Camel;camel-core/src/main/java/org/apache/camel/processor/TryProcessor.java;// TODO: No need to make a copy // lets attach the exception to the exchange;86f43189eb607c39694441af9799f93f3bf5fc4f;Method Changed
Camel;camel-core/src/main/java/org/apache/camel/model/ProcessorType.java;// TODO pipeline v mulicast;87d66b23fa805d22489ccd16f93ced997a6265e4;Method Unchanged
Camel;camel-core/src/main/java/org/apache/camel/model/ProcessorType.java;// TODO: Maybe not correct name? Not used/unit tested;87d66b23fa805d22489ccd16f93ced997a6265e4;Method Unchanged
Camel;camel-core/src/main/java/org/apache/camel/model/ProcessorType.java;// TODO: why is the parameter a xxType object? Isn't this wrong?;87d66b23fa805d22489ccd16f93ced997a6265e4;Method Unchanged
Camel;camel-core/src/main/java/org/apache/camel/impl/DefaultShutdownStrategy.java;// TODO: shutdownRunningTask should be implemented in various consumers;87e5bf226232294880e02c8c0eb42b8b49fa640e;Method Unchanged
Camel;components/camel-quickfix/src/main/java/org/apache/camel/component/quickfixj/QuickfixjEngine.java;// TODO Make the message factory configurable for advanced users;882e6ec12dbef720b25a550ce2492162237d0ad3;Method Changed
Camel;camel-core/src/main/java/org/apache/camel/builder/DefaultErrorHandlerBuilder.java;// TODO: in the future support onException;88ca359343c3a96786d435985f46841eeffcfb6e;Method Changed
Camel;camel-bam/src/main/java/org/apache/camel/bam/model/ActivityDefinition.java;// This crap is required to work around a bug in hibernate;898221a1756734d204bcbec81eb7e4e22277005d;Method Removal
Camel;camel-bam/src/main/java/org/apache/camel/bam/model/ProcessDefinition.java;// This crap is required to work around a bug in hibernate;898221a1756734d204bcbec81eb7e4e22277005d;Method Removal
Camel;camel-bam/src/main/java/org/apache/camel/bam/model/ActivityState.java;// This crap is required to work around a bug in hibernate;898221a1756734d204bcbec81eb7e4e22277005d;Method Removal
Camel;components/camel-cxf/src/main/java/org/apache/camel/component/cxf/jaxrs/CxfRsEndpoint.java;// TODO: a bit odd that this endpoint supports multiple resource classes, but cfb only supports one class;89c424e7acc5cd9e1507d81bedb4e98be4e6dd90;Method Changed
Camel;camel-core/src/main/java/org/apache/camel/impl/DefaultRouteContext.java;// TODO: This should be a task as well // and wrap it by a instrumentation processor that is to be used for performance stats // for this particular route;89d33f4b043e3b8696e7aad4563ae462b2cfbb68;Method Changed
Camel;tooling/maven/camel-package-maven-plugin/src/main/java/org/apache/camel/maven/packaging/PrepareCatalogMojo.java;// TODO: much of this is no longer needed when we fix PackageDataFormatMojo to do the grunt work for us!;8c1841f557af7714ae46dcb9e181c09bb74a3e1b;Method Changed
Camel;tooling/maven/camel-package-maven-plugin/src/main/java/org/apache/camel/maven/packaging/PrepareCatalogMojo.java;// TODO: we should likely use the description from the json files as-is;8c1841f557af7714ae46dcb9e181c09bb74a3e1b;Method Changed
Camel;tooling/maven/camel-package-maven-plugin/src/main/java/org/apache/camel/maven/packaging/PrepareCatalogMojo.java;// TODO: enrich json file with model data from above;8c1841f557af7714ae46dcb9e181c09bb74a3e1b;Method Changed
Camel;components/camel-guice/src/test/java/org/apache/camel/guice/TraditionalGuiceRouteTest.java;// TODO allow injection by @Named("foo") endpoints? Let the CamelContext provide it??;8cec89293a482bd1365a8fbd9a4832b89d4d3e3b;Method Removal
Camel;components/camel-undertow/src/test/java/org/apache/camel/component/undertow/UndertowError500Test.java;// TODO: add unit test should use dynamic port number, see camel-jetty9 for example;8e07c18c3537049962ccea7b075061c5560f03ec;Method Changed
Camel;components/camel-spring/src/main/java/org/apache/camel/spring/handler/CamelNamespaceHandler.java;// TODO we can zap this?;9007a67e1dca943a44bd284baf1d76dc7b52ff84;Method Unchanged
Camel;camel-core/src/main/java/org/apache/camel/management/InstrumentationProcessor.java;// TODO: why not use millis instead of nano?;90e0713ac8a6d8ce3b46a5724bd869caeaac3c95;Method Unchanged
Camel;components/camel-flatpack/src/main/java/org/apache/camel/component/flatpack/FlatpackConverter.java;// TODO deal with non-string types?;912cb6cf19853fcbe1fd47d121f372d1579a2263;Method Changed
Camel;components/camel-flatpack/src/main/java/org/apache/camel/component/flatpack/DataSetList.java;// TODO because of a limitation in split() // we need to create an object for the current position // otherwise strangeness occurs when the same object is used to represent // each row;912cb6cf19853fcbe1fd47d121f372d1579a2263;Method Unchanged
Camel;components/camel-flatpack/src/main/java/org/apache/camel/component/flatpack/FlatpackDataFormat.java;// TODO should we just grab a Reader from the body?;921c64b79ea2eccaa96dc05e3caf0d6f59ad30b1;Method Unchanged
Camel;camel-core/src/main/java/org/apache/camel/component/bean/BeanInfo.java;// if the class is not public then fallback and use interface methods if possible // this allow Camel to invoke private beans which implements interfaces;925169017a1e575e63bb9de8fc258ac4c9c196bc;Method Changed
Camel;components/camel-spring/src/test/java/org/apache/camel/spring/config/SpringErrorHandlerConfigFallbackTest.java;// TODO: delete me when working;92779a64dbdef403ceb7bda7b06255c37fdc6973;Method Removal
Camel;camel-core/src/main/java/org/apache/camel/impl/DefaultLifecycleStrategy.java;// set the error handler strategy containing the list of outputs added // TODO: align this code with InstrumentationLifecycleStrategy;92d3cf91f9c35d41da4adaf19f562f12f37b9275;Method Changed
Camel;camel-core/src/main/java/org/apache/camel/model/ProcessorDefinition.java;// TODO: special error handler, where we have a local error handler with onlly the catch definitions;92d3cf91f9c35d41da4adaf19f562f12f37b9275;Method Changed
Camel;camel-core/src/main/java/org/apache/camel/management/InstrumentationLifecycleStrategy.java;// TODO: align this code with DefaultLifecycleStrategy;92d3cf91f9c35d41da4adaf19f562f12f37b9275;Method Unchanged
Camel;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelIgniteTest.java;// TODO: we need to install some ignite stuff first (see the info of camel feature);930d4fe62acb203ded8f8ed21aa5fcc0aa0cb3ca;Method Changed
Camel;components/camel-nats/src/main/java/org/apache/camel/component/nats/NatsConsumer.java;// TODO: Should we not unsubscribe first?;939a89514ceaeee8633523a70c03ae02fc4c4d45;Method Changed
Camel;camel-core/src/main/java/org/apache/camel/processor/RedeliveryErrorHandler.java;// TODO: async process redelivery (eg duplicate the error handler logic) // And have a timer task scheduled when redelivery should occur to avoid blocking thread;943fe8d7952baafa825d4359d5dd1dbdd59f0ec7;Method Changed
Camel;camel-core/src/main/java/org/apache/camel/builder/xpath/MessageVariableResolver.java;// should we use other namespaces maybe?;95ceac0508209134eb6b9d6141c5bdce145e490b;Method Changed
Camel;tooling/maven/camel-package-maven-plugin/src/main/java/org/apache/camel/maven/packaging/PrepareCatalogMojo.java;// TODO: Remove some of the missing check as we should have that out of the box with the validate goal;960331d6329e3eab4b25579756f0b78f08666590;Method Changed
Camel;camel-core/src/main/java/org/apache/camel/processor/LoopProcessor.java;// TODO: should support async routing engine;965b139b6d4bb554e0eff8c8c468a2802d5944ed;Method Unchanged
Camel;camel-core/src/main/java/org/apache/camel/processor/binding/RestBindingProcessor.java;// TODO: add logic to detect what content-type is now // also when we add support for @Produces then use that to determine if we should marshal to xml or json;966846055e335431a378502ad4878d20a38b5b12;Method Changed
Camel;components/camel-http4/src/main/java/org/apache/camel/component/http4/HttpComponent.java;// TODO cmueller: remove the "httpClientConfigurerRef" look up in Camel 3.0;9737301babe3ce8afc49cf180a3e743c80dd80a2;Method Changed
Camel;tooling/maven/camel-package-maven-plugin/src/main/java/org/apache/camel/maven/packaging/ReadmeComponentMojo.java;// TODO: use some template like velocity or freemarker;973af27e3d4d366c57f15202f6f5f5199f3babd9;Method Changed
Camel;camel-cxf/src/main/java/org/apache/camel/component/cxf/transport/CamelTransportBase.java;// do nothing? // TODO;98ef5e9959410360c01f145e100a71fb52f23b2d;Class Removal
Camel;components/camel-cxf/src/main/java/org/apache/camel/component/cxf/CxfSoapProducer.java;//TODO copy the right header information;98ef5e9959410360c01f145e100a71fb52f23b2d;Method Changed
Camel;components/camel-spring/src/test/java/org/apache/camel/component/event/EventRouteTest.java;// TODO: CAMEL-1663: spring-event is broken;99786092122596fa9fd2ecd4344af94c8ec73df3;Method Changed
Camel;components/camel-mina/src/main/java/org/apache/camel/component/mina/MinaConverter.java;// TODO is there a neater way?;99cb946de59a6f4410deaad18782b0720bb70a2b;Method Unchanged
Camel;camel-core/src/main/java/org/apache/camel/component/file/GenericFile.java;// relative name is a bit more complex to set as newName itself can contain // folders we need to consider as well;99e8e3c9acecf238d13a5551d113a29e30898b3e;Method Changed
Camel;components/camel-mail/src/main/java/org/apache/camel/component/mail/MailBinding.java;// TODO: Use spring mail support to add the attachment;9a9e8041610ec05e9a35987ed6b748c4de341901;Method Changed
Camel;components/camel-mail/src/main/java/org/apache/camel/component/mail/MailMessage.java;// TODO: Reuse spring mail support to handle the attachment // now convert the mail attachments and put it to the msg;9a9e8041610ec05e9a35987ed6b748c4de341901;Method Changed
Camel;camel-jbi/src/main/java/org/apache/camel/component/jbi/JbiEndpoint.java;// TODO once the inbound is activated we need to register a JBI endpoint;9af85f042f74edd677ef4cc456300f2d239bd547;Method Changed
Camel;camel-jbi/src/main/java/org/apache/camel/component/jbi/CamelJbiComponent.java;// lets expose this endpoint now in JBI // TODO there could already be a component registered in JBI for this??;9af85f042f74edd677ef4cc456300f2d239bd547;Method Changed
Camel;camel-core/src/main/java/org/apache/camel/management/DefaultManagementMBeanAssembler.java;// TODO: Introduce Camel JMX annotations and implement logic to assemble from those JMX annotations // TODO: Remove spring logic when no longer needed;9b08833283c3c8a971cbc9824d87614cd80df6c4;Method Changed
Camel;camel-cxf/src/main/java/org/apache/camel/component/cxf/CxfBinding.java;//  TODO how do we choose a format?;9be406692d2b2a92d547dafbb93452c02a06bf4e;Method Removal
Camel;components/camel-cxf/src/main/java/org/apache/camel/component/cxf/interceptors/FaultOutInterceptor.java;/* * This method is used to walk around the NPE issue of CXF 2.0.4 * org.apache.cxf.interceptor.FaultOutInterceptor. * This issue was fixed in CXF 2.0.5 and CXF 2.1 when we upgrade CXF to that version * we could remove this method from the interceptor */" ;9be406692d2b2a92d547dafbb93452c02a06bf4e;Method Removal
Camel;components/camel-cxf/src/main/java/org/apache/camel/component/cxf/CxfBinding.java;// TODO do we propagate header the same way in non-POJO mode? // CxfHeaderHelper.propagateCamelToCxf(strategy, in.getHeaders(), answer),;9be406692d2b2a92d547dafbb93452c02a06bf4e;Method Removal
Camel;components/camel-cxf/src/main/java/org/apache/camel/component/cxf/util/CxfEndpointUtils.java;//TODO check the CxfEndpoint information integration;9be406692d2b2a92d547dafbb93452c02a06bf4e;Method Removal
Camel;camel-core/src/main/java/org/apache/camel/processor/interceptor/DefaultChannel.java;// TODO: trace interceptor can be a task on internalProcessor;9bfdb66a12926229298f1501a9d0e8310a69610c;Method Changed
Camel;camel-jpa/src/test/java/org/apache/camel/component/jpa/JpaTest.java;// TODO zap this!;9ced923b66270bc4f57fa7e953cb6b873b6a801a;Method Removal
Camel;camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java;// TODO: routes which doesnt support resume may have to leverage these callbacks;9d403b07d61dda7ee97a08f649bd1c9058d4a118;Method Changed
Camel;camel-core/src/main/java/org/apache/camel/component/file/NewFileEndpoint.java;// TODO change to file when this is ready;9d754b19f22daa9072700921cae504e74a5e7f7e;Class Removal
Camel;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelBamTest.java;// TODO: how to actually test ?;9e7714a7484f92b7e69e06a3d1d3325dcfb08a28;Method Changed
Camel;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelGuiceTest.java;// TODO: how to actually test ?;9e7714a7484f92b7e69e06a3d1d3325dcfb08a28;Method Changed
Camel;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelScalaTest.java;//TODO need to find a way to test scala //testLanguage(COMPONENT),;9e7714a7484f92b7e69e06a3d1d3325dcfb08a28;Method Changed
Camel;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelSpringJavaconfigTest.java;// TODO: spring javaconfig is being removed in Camel 3.0;9e7714a7484f92b7e69e06a3d1d3325dcfb08a28;Method Changed
Camel;components/camel-ahc/src/main/java/org/apache/camel/component/ahc/AhcEndpoint.java;// TODO: Remove us, but part of investigation issue on Java7 on ubuntu;9eb3c39f8c237486b1f91eacb9bc93da7ff51d27;Method Changed
Camel;components/camel-web/src/test/java/org/apache/camel/web/htmlunit/CreateEndpointTest.java;// TODO one day we should do this //clickOn(xpath("//a[text() = 'Endpoints']")),;9f5e32db8a6a3c86200e4c4dc2cc46df6970fef4;Class Removal
Camel;components/camel-web/src/main/java/org/apache/camel/web/resources/ConvertersResource.java;/* TODO this doesn't work in JAX-RS yet public ConvertersFromResource getConvertersFrom(@PathParam(""type"") Class type) { */";9f5e32db8a6a3c86200e4c4dc2cc46df6970fef4;Class Removal
